FeedbackID,CustomerID,FeedbackDate,Rating,Comments,Region
FB-01530,CUST-1375,2024-01-19,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01677,CUST-2586,2024-01-19,3,Product is okay. Delivery took a bit longer than expected.,CENTRAL
FB-01686,CUST-2836,2024-01-19,4,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01738,CUST-2417,2024-01-19,4,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01810,CUST-1010,2024-01-19,5,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-01849,CUST-1181,2024-01-19,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01915,CUST-2660,2024-01-19,3,Product is okay. Delivery took a bit longer than expected.,CENTRAL
FB-01974,CUST-1361,2024-01-19,4,Love the product quality. The team was very professional.,CENTRAL
FB-01986,CUST-2568,2024-01-19,5,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-00019,CUST-2435,2024-01-20,1,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00045,CUST-2901,2024-01-20,3,Product matches description but packaging could be improved.,NORTH
FB-00440,CUST-1094,2024-01-20,5,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00601,CUST-2793,2024-01-20,4,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00616,CUST-2495,2024-01-20,5,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00900,CUST-2764,2024-01-20,4,Quick shipping and well-packaged. Exactly as described.,EAST
FB-00979,CUST-2034,2024-01-20,2,Long delivery time and no tracking updates. Unacceptable.,EAST
FB-01010,CUST-1363,2024-01-20,3,Acceptable quality for the price. Delivery was average.,EAST
FB-01425,CUST-2218,2024-01-20,5,Great experience from order to delivery. Highly recommend.,WEST
FB-01473,CUST-2541,2024-01-20,5,Great experience from order to delivery. Highly recommend.,WEST
FB-01541,CUST-1115,2024-01-20,3,Customer service was adequate. Issue resolved eventually.,WEST
FB-01710,CUST-1841,2024-01-20,5,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01768,CUST-2654,2024-01-20,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-00051,CUST-2102,2024-01-21,4,Love the product quality. The team was very professional.,NORTH
FB-00208,CUST-2698,2024-01-21,3,Product matches description but packaging could be improved.,NORTH
FB-00343,CUST-1713,2024-01-21,3,Product works as expected. No major complaints.,NORTH
FB-00410,CUST-1188,2024-01-21,5,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00512,CUST-2959,2024-01-21,5,Delivery was on time and product works perfectly.,SOUTH
FB-00562,CUST-1998,2024-01-21,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00688,CUST-2994,2024-01-21,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00986,CUST-2245,2024-01-21,2,Wrong item was delivered and the return process is a nightmare.,EAST
FB-01009,CUST-1524,2024-01-21,5,Love the product quality. The team was very professional.,EAST
FB-01069,CUST-2035,2024-01-21,3,Product matches description but packaging could be improved.,EAST
FB-01121,CUST-1672,2024-01-21,2,Wrong item was delivered and the return process is a nightmare.,EAST
FB-01252,CUST-2169,2024-01-21,3,Product matches description but packaging could be improved.,WEST
FB-01366,CUST-2719,2024-01-21,4,Great experience from order to delivery. Highly recommend.,WEST
FB-01662,CUST-2280,2024-01-21,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01707,CUST-1319,2024-01-21,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01777,CUST-2850,2024-01-21,5,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-00233,CUST-1593,2024-01-22,1,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00276,CUST-2018,2024-01-22,2,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00283,CUST-1130,2024-01-22,3,Acceptable quality for the price. Delivery was average.,NORTH
FB-00373,CUST-2931,2024-01-22,1,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00455,CUST-2609,2024-01-22,5,Love the product quality. The team was very professional.,SOUTH
FB-00609,CUST-2263,2024-01-22,5,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00690,CUST-2456,2024-01-22,5,Delivery was on time and product works perfectly.,SOUTH
FB-00748,CUST-1426,2024-01-22,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00913,CUST-1343,2024-01-22,3,Good product but the ordering process was confusing.,EAST
FB-01012,CUST-1373,2024-01-22,3,Acceptable quality for the price. Delivery was average.,EAST
FB-01036,CUST-1984,2024-01-22,4,Great experience from order to delivery. Highly recommend.,EAST
FB-01130,CUST-1963,2024-01-22,3,Acceptable quality for the price. Delivery was average.,EAST
FB-01220,CUST-1790,2024-01-22,3,Product works as expected. No major complaints.,WEST
FB-01374,CUST-2979,2024-01-22,1,Long delivery time and no tracking updates. Unacceptable.,WEST
FB-01487,CUST-1105,2024-01-22,3,Product works as expected. No major complaints.,WEST
FB-01567,CUST-1475,2024-01-22,4,Outstanding customer service resolved my query in minutes.,WEST
FB-01619,CUST-1790,2024-01-22,4,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-01644,CUST-2980,2024-01-22,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01716,CUST-2738,2024-01-22,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01721,CUST-1559,2024-01-22,4,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-01952,CUST-1805,2024-01-22,5,Delivery was on time and product works perfectly.,CENTRAL
FB-00144,CUST-2252,2024-01-23,4,Product quality exceeded my expectations. Will buy again.,NORTH
FB-00389,CUST-2347,2024-01-23,2,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00526,CUST-1106,2024-01-23,5,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00567,CUST-2139,2024-01-23,5,Delivery was on time and product works perfectly.,SOUTH
FB-00580,CUST-2898,2024-01-23,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00617,CUST-1633,2024-01-23,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00818,CUST-1638,2024-01-23,4,Quick shipping and well-packaged. Exactly as described.,EAST
FB-00950,CUST-1875,2024-01-23,2,Product stopped working after one week. Very frustrated.,EAST
FB-00961,CUST-1335,2024-01-23,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-01111,CUST-1940,2024-01-23,3,Good product but the ordering process was confusing.,EAST
FB-01144,CUST-2236,2024-01-23,2,Wrong item was delivered and the return process is a nightmare.,EAST
FB-01206,CUST-1256,2024-01-23,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01441,CUST-1976,2024-01-23,3,Acceptable quality for the price. Delivery was average.,WEST
FB-01470,CUST-2952,2024-01-23,3,Good product but the ordering process was confusing.,WEST
FB-01510,CUST-2982,2024-01-23,3,Product is okay. Delivery took a bit longer than expected.,WEST
FB-01525,CUST-1334,2024-01-23,4,Love the product quality. The team was very professional.,WEST
FB-01542,CUST-1314,2024-01-23,3,Acceptable quality for the price. Delivery was average.,WEST
FB-01948,CUST-2290,2024-01-23,5,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-00027,CUST-2131,2024-01-24,4,Quick shipping and well-packaged. Exactly as described.,NORTH
FB-00178,CUST-1674,2024-01-24,3,Product works as expected. No major complaints.,NORTH
FB-00245,CUST-1722,2024-01-24,3,Acceptable quality for the price. Delivery was average.,NORTH
FB-00263,CUST-1334,2024-01-24,3,Product works as expected. No major complaints.,NORTH
FB-00553,CUST-1361,2024-01-24,4,Delivery was on time and product works perfectly.,SOUTH
FB-00942,CUST-2019,2024-01-24,2,Long delivery time and no tracking updates. Unacceptable.,EAST
FB-00974,CUST-2909,2024-01-24,4,Amazing value for money. Would definitely recommend to a friend.,EAST
FB-01163,CUST-1513,2024-01-24,4,Product quality exceeded my expectations. Will buy again.,EAST
FB-01166,CUST-1221,2024-01-24,1,Product quality is below expectations. Disappointed.,EAST
FB-01317,CUST-2041,2024-01-24,3,Product matches description but packaging could be improved.,WEST
FB-01388,CUST-1178,2024-01-24,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01641,CUST-2109,2024-01-24,5,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01808,CUST-2198,2024-01-24,5,Love the product quality. The team was very professional.,CENTRAL
FB-01844,CUST-1473,2024-01-24,4,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01848,CUST-1330,2024-01-24,3,Product is okay. Delivery took a bit longer than expected.,CENTRAL
FB-00605,CUST-2682,2024-01-25,4,Delivery was on time and product works perfectly.,SOUTH
FB-00731,CUST-1050,2024-01-25,5,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-01052,CUST-2063,2024-01-25,4,Excellent service and fast delivery. Very happy with my purchase.,EAST
FB-01060,CUST-1384,2024-01-25,4,Great experience from order to delivery. Highly recommend.,EAST
FB-01227,CUST-1867,2024-01-25,4,Product quality exceeded my expectations. Will buy again.,WEST
FB-01237,CUST-2769,2024-01-25,2,Wrong item was delivered and the return process is a nightmare.,WEST
FB-01345,CUST-2554,2024-01-25,4,Delivery was on time and product works perfectly.,WEST
FB-01524,CUST-2261,2024-01-25,4,Great experience from order to delivery. Highly recommend.,WEST
FB-01587,CUST-1257,2024-01-25,3,Good product but the ordering process was confusing.,WEST
FB-01714,CUST-1998,2024-01-25,5,Delivery was on time and product works perfectly.,CENTRAL
FB-01726,CUST-2421,2024-01-25,3,Product works as expected. No major complaints.,CENTRAL
FB-01801,CUST-1330,2024-01-25,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01947,CUST-1964,2024-01-25,4,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-00142,CUST-1235,2024-01-26,1,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00230,CUST-2980,2024-01-26,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00308,CUST-2766,2024-01-26,1,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00488,CUST-1837,2024-01-26,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00648,CUST-2007,2024-01-26,5,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00674,CUST-1223,2024-01-26,3,Customer service was adequate. Issue resolved eventually.,SOUTH
FB-00770,CUST-1339,2024-01-26,4,Delivery was on time and product works perfectly.,SOUTH
FB-01096,CUST-2858,2024-01-26,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-01113,CUST-2490,2024-01-26,5,Great experience from order to delivery. Highly recommend.,EAST
FB-01283,CUST-1410,2024-01-26,5,Product quality exceeded my expectations. Will buy again.,WEST
FB-01453,CUST-1510,2024-01-26,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01489,CUST-2853,2024-01-26,3,Product matches description but packaging could be improved.,WEST
FB-01612,CUST-2413,2024-01-26,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01839,CUST-2361,2024-01-26,5,Delivery was on time and product works perfectly.,CENTRAL
FB-01852,CUST-2777,2024-01-26,1,Product quality is below expectations. Disappointed.,CENTRAL
FB-01910,CUST-2035,2024-01-26,5,Delivery was on time and product works perfectly.,CENTRAL
FB-00163,CUST-2707,2024-01-27,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00420,CUST-2606,2024-01-27,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00475,CUST-2405,2024-01-27,4,Delivery was on time and product works perfectly.,SOUTH
FB-00478,CUST-1689,2024-01-27,4,Love the product quality. The team was very professional.,SOUTH
FB-00640,CUST-1929,2024-01-27,5,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00734,CUST-2923,2024-01-27,3,Good product but the ordering process was confusing.,SOUTH
FB-00800,CUST-2609,2024-01-27,5,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-01061,CUST-2143,2024-01-27,4,Delivery was on time and product works perfectly.,EAST
FB-01427,CUST-2357,2024-01-27,3,Delivery was slightly delayed but product is fine.,WEST
FB-01649,CUST-2952,2024-01-27,5,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01683,CUST-1929,2024-01-27,3,Customer service was adequate. Issue resolved eventually.,CENTRAL
FB-01700,CUST-1593,2024-01-27,3,Product is okay. Delivery took a bit longer than expected.,CENTRAL
FB-01756,CUST-1704,2024-01-27,5,Delivery was on time and product works perfectly.,CENTRAL
FB-01990,CUST-1989,2024-01-27,5,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-00152,CUST-2724,2024-01-28,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00259,CUST-2120,2024-01-28,1,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00396,CUST-2903,2024-01-28,4,Quick shipping and well-packaged. Exactly as described.,NORTH
FB-00542,CUST-2678,2024-01-28,5,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00608,CUST-2500,2024-01-28,5,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00703,CUST-2342,2024-01-28,5,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00857,CUST-2394,2024-01-28,5,Love the product quality. The team was very professional.,EAST
FB-00870,CUST-1328,2024-01-28,1,Very poor customer service. Waited 3 days for a response.,EAST
FB-00944,CUST-1497,2024-01-28,5,Great experience from order to delivery. Highly recommend.,EAST
FB-01070,CUST-1067,2024-01-28,1,Very poor customer service. Waited 3 days for a response.,EAST
FB-01249,CUST-1871,2024-01-28,3,Product is okay. Delivery took a bit longer than expected.,WEST
FB-01333,CUST-2965,2024-01-28,5,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01411,CUST-1714,2024-01-28,3,Average experience. Nothing stood out positively or negatively.,WEST
FB-01468,CUST-2188,2024-01-28,4,Outstanding customer service resolved my query in minutes.,WEST
FB-01552,CUST-1480,2024-01-28,3,Acceptable quality for the price. Delivery was average.,WEST
FB-01655,CUST-1921,2024-01-28,3,Product matches description but packaging could be improved.,CENTRAL
FB-01894,CUST-1308,2024-01-28,4,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01960,CUST-1793,2024-01-28,5,Love the product quality. The team was very professional.,CENTRAL
FB-01987,CUST-2790,2024-01-28,5,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-00284,CUST-1724,2024-01-29,3,Good product but the ordering process was confusing.,NORTH
FB-00351,CUST-1064,2024-01-29,3,Acceptable quality for the price. Delivery was average.,NORTH
FB-00361,CUST-2555,2024-01-29,3,Delivery was slightly delayed but product is fine.,NORTH
FB-00372,CUST-2828,2024-01-29,3,Average experience. Nothing stood out positively or negatively.,NORTH
FB-00467,CUST-2369,2024-01-29,3,Good product but the ordering process was confusing.,SOUTH
FB-00544,CUST-1580,2024-01-29,2,Long delivery time and no tracking updates. Unacceptable.,SOUTH
FB-00721,CUST-1642,2024-01-29,5,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00759,CUST-1864,2024-01-29,5,Great experience from order to delivery. Highly recommend.,SOUTH
FB-01034,CUST-1755,2024-01-29,4,Product quality exceeded my expectations. Will buy again.,EAST
